"SCORE","GUESS","TRUTH","TEXT"
"0.9566655862892322","o","o","@DDianes RADIO DISNEY http://t.co/1t9NJGQDME RADIO MIX http://t.co/ffDStgGttq ps: o da radio mix vc vai ter que fazer o seu cadastro"
"0.9564419018274897","o","o","@baseballdaiki51 わかった覚えとく(((o(*ﾟ▽ﾟ*)o))) さっきあったよね？！"
"0.9557950100409602","o","o","@treasure_r4 めっちゃいやされます(((o(*ﾟ▽ﾟ*)o)))♡♡♡"
"0.9552538052995226","o","o","【大好きディズニー】CD / 東京ディズニーランド(R) クリスマス・ファンタジー 201 / http://t.co/ZGZHH7af09 / V.A. / WALT DISNEY RECORDS / Walt Disney"
"0.9550154684645045","o","o","“@WaltDisneyWorld: VIDEO: Meet Richard, a greeter at Disney’s Grand Floridian Resort & Spa: http://t.co/Ai3ROgQJZi” IN LOVE, MADE MY DAY!"
"0.9503972737108163","o","o","@Disney_bknb_ky @eri_gunchu うん、無理だね、無理だね。 えりまじうけぽよ笑 http://t.co/nZoeLw2glO"
"0.9486843730234299","o","o","The Unofficial Guide Walt Disney World 2013 (Unofficial Guides): Unofficial GuidesHotels, attractions, and res... http://t.co/N6mozGPiRI"
"0.9481326735638611","o","o","By @dallasgoldbug of #WA1: 10/29/13 More Boston Bombing Disney Games -- http://t.co/0vif3BBLd0 See http://t.co/N5HWjU6g2L"
"0.9455047533657848","o","o","Disney Princess Sliding Puzzle Book: $6.99 (0 Bids) End Date: Tuesday Oct-29-2013 17:07:50 PDT Buy It Now for... http://t.co/yv8XbOzJcq"
"0.9445170767370606","o","o","@d_emi_1212 難しい！！(>_<) ショーパレなんかは、キャラに手振りたいし、踊りたいし、写真も撮りたいしで忙しいよね（笑） 写真上手く撮れるようになりたい〜(>_<)"
"0.9419063359444543","o","o","Disney's ""Planes: Fire & Rescue"" Teaser Trailer http://t.co/hsplz2U7Ia http://t.co/X77zeUAWKK"
"0.9408615765038577","o","o","Meet&Greet con el elenco de #ViolettaEnVivo - Radio Disney Brasil (@RadioDisneyBRA). @TiniStoessel @ViolettaEnVivo. http://t.co/XsWSySUZL7"
"0.9382161506656838","o","o","$1 Disney :) http://t.co/bwmWzYrkyK http://t.co/fZNVs6TaFn"
"0.9361792142608241","o","o","Photo: audreyii-fic: becausesometimesdreamsdocometrue: disney-tasthic: gastalicious-definition:... http://t.co/AjiyHrOgpB"
"0.9361230436071146","o","p","That was amazing, You already are a disney Princess. Good Luck. (@YouTube http://t.co/6LsYsoQzI1)"
"0.9354709038150225","o","o","Just added my #inlinkz link: http://t.co/d6hzIJycxJ here: http://t.co/lfJoMLIDo2 via @inlinkz"
"0.9351793678010449","o","o","Me ha gustado un vídeo de @YouTube (http://t.co/xyKWyqkxpr - Personajes de disney que se paresen alos personajes de ""ICARLY,"
"0.9349643539477351","o","o","Me gustó un video de @YouTube de @nitanadict0 http://t.co/C0fowkgk8M Demi Lovato - Let It Go (From the movie of Disney: Frozen)"
"0.9329906138969085","o","o","@Izumisama ビックリしました(^◇^;)私も最終日にエントランスミッキーで参加します＼(^o^)／お会い出来たら嬉しいです(*^^*)"
"0.9319137898864778","o","o","Disney Sweepstakes, Disney Park Gifts, Information, Vacation Planning and More. Disney Pinterest Boards (Tue) http://t.co/034WxKRgVh"
"0.9299370508263524","o","o","ADELANTO DEL VERANO ! Punta Cana / Colombia / Costa Rica / Polinesia / Ecuador / Perú / Varadero / La Habana / Reñaca / Disney / Miami /..."
"0.9291752324173254","o","o","“@asyasya7: “@disney_yeah: 全力でスペインについて調べてますin地下鉄” 全力でチャイナについて調べてましたが挫折しましたin電車” 朝からカレーを食べ完食しましたin自宅 http://t.co/w2KWdFCd2J"
"0.9288025394135304","o","o","Disney Halloween with Mari🎃💕いっぱい走っていっぱい食べていっぱい笑った！新作の可愛いカチューシャ買えたしミキミニのハロウィンのペア買えたし最高に充実した4時間でした(*^o^*)♡♡まり大好きありがとう🌸 http://t.co/6I0ZBdXWTT"
"0.9276902617882833","o","o","Planes: Fire and Rescue, Sekuel Pertama Planes dari Disney - http://t.co/S036H9j2CL http://t.co/grv8SI563r"
"0.9269005917939128","o","p","Happy 20th Anniversary to the Nightmare Before Christmas! http://t.co/4gbdmJZcXo http://t.co/6Jdf2eW5wp #nightmarebeforechristmas #disney"
"0.9260365886536208","o","o","@daisy_rcs 私4日にインなんだよね(>_<)だから5日さきに会うために私だけチラッと海インしようかな…。 急いで考えなくてはね(>_<) そうなのか！記念日大事にしてて素敵だね♡うちら大抵1年に1回しか祝わない← 切り絵やったことない！やってみたいー！"
"0.9250597663403514","o","o","I'm at Disney California Adventure Park - @dcatoday (Anaheim, CA) w/ 14 others http://t.co/gD3T0NpCD1"
"0.9248751447332004","o","o","#Disney Dog with a Blog items sign by @G_Hannelius @BlakeMichael14 @Reganburns @bethlittleford & @ImTheFrancescaC https://t.co/aCXMrdElul"
"0.9231633633923327","o","o","@sxmsd 寝てないんですか！まさかのおーるDisneyですか(°_°)ひゃあ！ 楽しんで来てくださいっ( ˆoˆ )/♡♡♡"
"0.9231459284903398","o","o","@iki_buki_ 思念波飛ばしたんだよ…。嘘、思念波の代わりにお金飛ばして始発新幹線さwwwほとんど寝てないwwwwww わーいありがとう～(*^o^*)一足お先にハロウィン楽しんでくる～！"
"0.9228271768332309","o","o","Which Disney Princess Are You? - nohateforothers: flowerprincess16: forever90s: forever90s: neuronizer:... http://t.co/murTGvzyZK"
"0.9226823083403217","o","o","HOT JOB: Graduate, Ad Approvals Intern ~ Disney Interactive (Glendale, CA) http://t.co/f1WUo4dEi1 #disneyinterns"
"0.9226656364803587","o","o","@peaceofmj Olá, Diana! Temos canais do mesmo perfil, como Disney Channel e Nickelodeon. Acompanhe o melhor da TV: http://t.co/vfYFFtK0go."
"0.9194197839662818","o","o","到着！ (@ ディズニー アンバサダーホテル (Disney Ambassador Hotel)) http://t.co/5Oo5dnm9i4"
"0.9172277016231415","o","o","PassPorter Moms Podcast (#198): The PassPorter Moms Visit to Walt Disney World, Part 1 with @PassPorterMomSV - http://t.co/tFbsb8ZONo"
"0.9162016161301723","o","o","【オススメ！】おもちゃ＆ホビー | ディズニー アダルト アリスコスチュームAdult Alic | http://t.co/M4VNIM7k4J | RUBIE'S JAPAN | <b>本体サイズ :</b> 着丈86cm・(C)Disney | RUBIE'S JAPAN"
"0.9154082339547213","o","o","@ooewarabi まじかあああああああ！！！！！GUMIが出てくる前ってかなり前じゃないのかｗｗｗｗｗｗ私は、聞くって言ってもちょうど２年前くらいから聴き始めたからまだまだ新参ですわ＼(^o^)／でも、昔の曲も結構聞くよー＾ｐ＾"
"0.9148194300763246","o","o","""@Disneyland: Today in #DisneyHistory: @DisneyPictures releases “Tim Burton's The Nightmare Before Christmas” - 1993 http://t.co/TBp1vIO5qp"""
"0.9141451301535479","o","o","Disney Mickey Mouse Mini Speaker for MP3 iPod player USB Plug Rechargeable NEW: $12.99 (0 Bids) End Date:... http://t.co/EabTGsw6Kj"
"0.9117485205223762","o","o","I'm at Downtown Disney West Side (Lake Buena Vista, FL) w/ 5 others http://t.co/CFWRvWhU0U"
"0.9096313414867735","o","o","D&G JUNIOR Infant Girl's Denim Minnie Mouse Dress, Newborn Dress, Disney, 18-24M http://t.co/J1YlZPftxk"
"0.9090662645201526","o",,"@Sophie_Weasley9 No, yo queria ser Merida pero Disney me dejo como Bella de la bella y la bestia http://t.co/yyv4fqSLpg"
"0.9085371663771882","o",,"@Jessie_roundup まじですかー！さりげなく待ってます(笑)インしたらおしえてくださーい(^o^)"
"0.9076288267542648","o",,"Imitaciones y voces: Especial de Disney Pixar - Imitador Geezuz González...: http://t.co/oxzV9LsPVn vía @youtube"
"0.9055164310250607","o",,"¡Brendon, Sarah, Spencer & Linda visitaron Disney con amigos! (Entre ellos Jack de ATL) http://t.co/2SdFwYjJAr"
"0.9045198581142332","o",,"Disney Ariel Figure Toy Figurine from the Little Mermaid Movie: $4.99 (0 Bids) End Date: Tuesday Oct-29-2013... http://t.co/OvEs53K6UZ"
"0.9013664374261242","o",,"Video: Wild Africa Trek: Explore a Different Side of Disney's Animal Kingdom | Walt Disney World: The trek is ... http://t.co/jk70z2wtnY"
"0.900578478199259","o",,"♥♥ The 2012 Walt Disney World ""Mickey's Once Upon a Christmastime"" Holiday Parade (in HD) http://t.co/LxpTk2b5iE"
"0.9000106393986104","o","o","おはようございます(´O｀)♡ 今日から文化祭準備！ 頑張るぞーん(((o(*ﾟ▽ﾟ*)o)))"
"0.8992433716406374","o",,"Figi's Choice of Vacation Giveaway. Orlando and Disney World Passes Among Prize Choices(123113) (Tue) http://t.co/XhKHMdmrki"
"0.8954208691407785","o",,"I'm at Disney's Magical Express Depot (Orlando, FL) http://t.co/mLlZmUt0Vt"
"0.8946677768197603","o",,"Photoset: disney-rapunzel-merida-vanellope: Bullying is the use of force or coercion to abuse, intimidate,... http://t.co/1pOT3tbOOu"
"0.8930410653831383","o",,"John Casablancas Talent Nashville, Casting Call for a Young Walt Disney. Details @: http://t.co/1wtoFsDJla"
"0.8924157927421962","o",,"Adelando en Radio Disney de #LibreSoy cantada por @TiniStoessel❤: http://t.co/wWsZbuiY4W vía @youtube"
"0.8919673120852591","o",,"Um dica pra conhecer a Miranda, só precisa ir na Disn... — KKKKKKKKKKKKK SIM! mas eu morando perto da Disney de ... http://t.co/3G8WFoc1g1"
"0.8906463145138088","o",,"Disney Sofia the First Becoming a Princess: Storybook and Amulet Necklace (Storybook with Jewelry): Kids will ... http://t.co/6BdPezOemi"
"0.8903421679558621","o",,"""'Glee,' 'Idol' vets play jilted Disney villains in 'Chicago' spoof 'Spell Block Tango'"" http://t.co/JAzsp6rQWU #disney #chicago"
"0.8901504087758421","o",,"@cinelander el único sitio que lo ha publicado es... http://t.co/YqIruH9cEc Estoy por preguntarle a Disney... XD"
"0.8891846031539209","o",,"Siga-nos no Twitter: @Demettria_s2 Humor Da Disney | Sky † | Demetria_s2 http://t.co/FwpqFsf942"
"0.8882869651257401","o",,"@hyphen753 うんうん♡私も狭間wwお誕生月はいつ？ いやいや！私も仮装は今年デビューしたのですよ(￣Д￣)そんな私にとりあえず言えることは、マナーを守って楽しむ♡ってことだけです！ ねー（；＿；）また機会があればお話しよー！私のつい、あの子の出現率高いから気をつけて←"
"0.8871582346748395","o",,"Top 5 Ghost Stories from Disney Parks http://t.co/R5pL2ypKiD http://t.co/A1laaMzobE"
"0.887007827210319","o",,"This Disney/Chicago (Cell Block Tango) mash-up are amazeablls. http://t.co/ls9PvupxmD @BitchPuddin54"
"0.8846177066307058","o",,": #Dato: Martina además de hacer la versión de la canción de la película de Disney ""Frozen"" en español, también la hará en versión italiana."
"0.8842094406710832","o",,"＜【脈アリ！？】or【脈なし…。】がわかる！⑧つのチェックポイント♪＞ ①誘いをほとんど断られない ②メールが来 ③デートに誘われるる ④傍にいたり、身体が触れることを嫌がらない ⑤？？？？～⑧？？？？残りの４つは！？続きはコチラから⇒http://t.co/IhHekFJfh8"
"0.8824479353390274","o",,"Tonight at rehearsal: Beth Greenberg: ""Alice has to have a bit of the Disney Princess in her."" Emily Pulley:... http://t.co/ziQ7r8FktW"
"0.8813069802832901","o","o","100均のDisneyが可愛いよぉ〜(/ _ ; )❤️ 帰る前に買っていこう。 そしてプリンセスって、ラプちゃんがセンターになったのかしら アリエルはどこー？ みんな好きだけど http://t.co/QEsaB0s1Sg"
"0.8806926472069039","o",,"「アラジン」に投票しました － ディズニープリンセス作品投票開催！あなたの思い出に残るプリンセス作品に投票しよう。投票期間：10/23（水）～11/21（木） http://t.co/LAlUYSyKTK"
"0.8789594028617921","o",,"DISNEY FAIRIES TINKERBELL PRE-WASHED TWIN SHEET SET http://t.co/4tVo87qcfw http://t.co/fR0TMxdm3s #fb"
"0.8784824741075399","o",,"Source - http://t.co/h9DCzCHoQ8 http://t.co/p52mEnUHe5"
"0.877951236711713","o",,"【Ｄｉｓｎｅｙフランケンウィニー】ノートＢ５（チラシ） | (￥210円)マイシティーサーチ http://t.co/4yofHV95z0 【新キャラクター登場】【12/15映画公開】 〔ディズニーキャラクター☆FRANKENWEENIE〕みんな大好き"
"0.8775625265099617","o",,"@radiodisney or http://t.co/YYlOH6rG7I. Please request "" Let's Get Tricky"" by @ROSHON and the beautiful @bellathorne ❤️877-870-5678 thx"
"0.8761502839188127","o",,"Tios maravilhosos, brinquedos da Disney, viagens pra Disney todo ano, melhor pai, morar em Londres, etc. ESSA É A VIDA DO(A) BEBÊ FLETCHER"
"0.8750266952709969","o",,"http://t.co/x5ey5T5Tty Сериал Виолетта (60-99 серии) / Disney / Смотреть онлайн"
"0.8745305367555074","o",,"@tosshy_disney Σ_(:3」∠)_ =3 ｵﾊﾖｯ‼︎‼︎"
"0.8724758135863564","o","p","AHH! What a talent! Love ya girl! @ShoshanaBean in Disney-Style Spell Block Tango! http://t.co/rmpMlfdYpp via @toddyrockstar @PerezHilton"
"0.8721585835283979","o",,"@htm0822 いいんだよー♡ そうなの。今回は全部布から作ったよー(>_<)頑張りました！ 私、不器用だよ!?近くで見ると糸とか出ててホント( ；´Д｀) だからきっと誰にでもできる♡"
"0.8717885737226729","o",,"米ディズニーが日本を愛す、もう1つのワケ - 日経ビジネス オンライン: 米ディズニーが日本を愛す、もう1つのワケ 日経ビジネス オンライン... http://t.co/b60fupzV4M #disney"
"0.8714337226088402","o",,"@Yahik092 @AlanOut @6luuu Pregunta, quién piensa que La Princesa y el Sapo es el referente para como tienen que ser Disney a partir de ahora"
"0.87079057572455","o",,"Foto: myformofimagination: Ok, so here’s personal story time. I went to Disney World Magic Kingdom today... http://t.co/qXnsBo1oYR"
"0.8703673782840832","o",,"Will Disney Produce An Indiana Jones 5 Just To Secure Ford’s Involvement In STAR WARS: EPISODE VII?: The news ... http://t.co/twkFH5xXpr"
"0.8698082255570048","o",,"How Are Girls Hard To Understand? We Like Taco Bell, Starbucks, Cuddling, Compliments, Naps, Disney movies, Yoga pants, and Shopping(:"
"0.8696615791580048","o",,"Para todos los fanáticos de Walt Disney, les presentamos un nuevo clip de Frozen: Una Aventura Congelada!!!... http://t.co/mpxBJ1DxXj"
"0.8679767243590222","o",,"@gmg0189 そんな（；＿；）ありがとうございます！ なぜリプ見逃してしまったか考えたんですけど、フォローしてなかったからみたいなので、これを機会にフォローさせてもらいます。よろしくお願いします！ 17日、夕方までいる予定ですよ！その日にお渡しします^ ^"
"0.8661751445028832","o",,"Posted 'Top 10 OTHER Disney Villains 1/2' to @blip: http://t.co/pyxgRQnqmW"
"0.8611545086786587","o",,"Tras una noche de Disney toca descansar. Buenas noches :-) http://t.co/AQ88E0q5wP"
"0.859652767383531","o",,"【 ランキング／ ホビー・エトセトラ 第20位 】 RUBIE'S（ルービーズ） DISNEY（ディズニー） コスプレ ピーターパンシリーズ Child Tinkerbell（ティンカーベル） Sサイズ http://t.co/XEC18bjKy2"
"0.8594881536074012","o",,"Photo: ellievhall: DISNEY PRINCESS BATMAN. http://t.co/zi7obLOJAD"
"0.8588766596539035","o",,"@Hukaaaa_disney 道行く仮装さん見てるだけで飽きないから、全然大丈夫よ(*´∀｀) トゥーンの、入口の下らへんにいるよ！"
"0.8587674855548202","o",,"Jeg likte en @YouTube-video – http://t.co/EuLJ6rR79g Somewhere Out There (Disney)"
"0.8580263627826754","o",,"Kinder Canada, Marvel, and Disney http://t.co/5AcLUGXQLU via @Mom2Michael"
"0.8572607409960376","o",,"How fun! MT @PandorasDeals: My kids are #RainbowLoom obsessed ... #DisneyFrozenEvent next month. The result: http://t.co/69A9WyLYcV"
"0.8566216110404177","o",,"15 terribles lecciones de amor que aprendimos de las princesas de Disney http://t.co/rJHkybhqui"
"0.8563654980971733","o",,"@0ps_narry simmm eu ficaria feliz pode levar violetta, e alguns desenhos novos e tragam a disney boa devolta :'("
"0.85566531440199","o",,"20 vaner's me tratan de chekiar por los scanner's y yo con Draculita en casa viendo Disney Chanel.. http://t.co/edcmWbb5ji"
"0.8549253010903213","o",,"@goofy_chuuuuu 私グーフィーだと何話していいか分かんないよww チデとは中身のない会話しかしてないよ(>_<) フリグリだから話せない(´･ω･`)"
"0.8542486081121461","o",,"WIN a #DisneyClassicsBox CD Set from @oopsimpregnant @DisneyMusic Ends 10/29 http://t.co/sXlnGfbuWy"
"0.8540924240739038","o",,"おはようございます(*^^*)天気いいですねー‼今日インの方、見納めの方、楽しんできて下さい♡"
"0.8535216830443336","o",,"Wordless Wednesday – Heroes and Villains: The True Disney Heroes: Mickey and Minnie Mouse! Hello everyone, and... http://t.co/PiKQSZJwkG"
"0.8522371353377143","o",,"need a 3 o'clock snack?...check out @healthysurprise and win a box over @theSIMPLEmoms http://t.co/rFD25Eay2P"
"0.8513335903582525","o",,"@RolonMicaela ya llego la cosa de disney sino anda abuscarla , ami ya me la trajieron que ganas de volver te da :("
"0.8510768640709819","o",,"@DylanRaySchmid of @DisneyXD_Canada #BUNKS and @OnceABC gives the inside scope to @timescolonist http://t.co/Dx5UJjv9H5"
"0.8489044241749177","o",,"ここ二日で6時間睡眠じゃ、風邪が治るわけないよね～(__,)/~~"
"0.8475509330085405","o",,"New Disney Arrivals at Target for October 29, 2013 (43 Items) http://t.co/JmJId1skaC #disney 2 #fb"
"0.846068325046997","o",,"@MarcelaMassari sebastião no filme da disney tem sotaque jamaicano, talvez seja ele msm http://t.co/ZAYwgaixiF"
"0.8454838113381612","o",,"""@gabu_pala: 6 a 0 le hace a todos..."" @pipiromero01 alguien se enamoro de vos en #Disney y vino traumada jajajajaja"
"0.8452868156569483","o",,"#4: The North West Comany Disney Pixar Tow Mater Cars Pillow and Throw Set: The North West Comany Disney Pixar... http://t.co/FErqngkB8Y"
"0.8434146732281197","o",,"Photoset: happylivingmydreams: REASONS TO LOVE DISNEY http://t.co/nzcvQFTY8o"
"0.8433507357538131","o",,"@KristofferQ6 WOW! you like #Disney and traveling!? ME too :O :)) <3 thats GREAT! and I'm an Aries too :)) http://t.co/OY4WH4S6Zp"
"0.8406127027379936","o",,"Man, @jplus_theent is one talented kid! @Disney @nickelodeontv where yall at?! http://t.co/yoJm4C5KOE"
"0.8389156689135556","o",,"Disney Land with Nanami,Tomochun♡ハーベスト待ち！あさごはんっ！スタツアでともちゅんの写真写って超ブスで大爆笑したよね。わら http://t.co/2xqSL084cF"
"0.8385141357065878","o",,"""@ginnmollyw__rq: Holo soy Ginny y esto es RQ"" -inserte musiquita de propaganda de Disney-"
"0.8379801817614709","o",,"@msouza3d Você está correto, é ruim lá fora. Os estúdios de cinema, WB, Disney, 20th Century, toda a força #vfx para perseguir subsídios gov"
"0.8376564390082887","o",,"今日はリド(*^^*) オンザシーもないし埋まり遅いねｗ まだ座り見2列目も空いてるよー(･ω･)"
"0.8369720979406042","o",,"The adult ""Grimm"" version of Disney. The Spell Book Tango. @uniquepovblog http://t.co/RMbCfsrCd9"
"0.8368995972460511","o",,"Disney producirá la quinta parte de INDIANA JONES solo para tener asegurado a Harrison Ford en STAR WARS -... http://t.co/gJlYmw7miG"
"0.8360262223212207","o",,"The clan of Disney stars :) http://t.co/grgJm3LSaM"
"0.8346750667360611","o",,"From the vault:: Disney's The Odd Life of Timothy Green - A Review #TimothyGreen http://t.co/1nOa53Bctq"
"0.83347032980274","o",,"@GinnMollyW__RQ *música de Disney de fondo(?*"
"0.8320602974094585","o",,"【定期】呼びタメ大歓迎*(^o^)/* Disney好きであれば年下でも呼びタメで全然OKなので気軽にfollow&絡んで下さ～い♡"
"0.8311399705887375","o",,"Photoset: geeksngamers: Disney Princess Oil Paintings - by Heather Theurer  http://t.co/gAfu4Oli9c"
"0.8292249189568531","o",,"ZILZAAL: Pesan yang Tak Pernah Hilang dari Film Disney: http://t.co/UkH5AZmXOQ"
"0.828848803924902","o",,"eu e um parente próximo da helo, na disney. adoro!! @heloisahonein http://t.co/lpUWp71YvA"
"0.828481983879904","o",,"@_RomeuCafajeste vou sim :( vc ultimamente so anda me tirando parece que nem sou mais sua compania da disney, af."
"0.8283817987049739","o",,"@Hukaaaa_disney どうやって移動したの!?すげー…お土産はいいよ(*^▽^*)その分楽しんでらっしゃい♪"
"0.8283715869514909","o","o","#Disney: MY LIFE ME, #Playhouse: PICCOLO GRANDE TIMMY, #Rai4: MONGA, #RaiMovie: Rai News"
"0.8278228764724775","o",,"Neues Besucher-Video: The Shadow Message from the Hills The Shadow Radio Show Classic OTR Old Time Radio 2 http://t.co/7oUxKzATQR #DLP"
"0.8268820348747832","o",,"PRO ART DISNEY FULL WALL &amp; MINI MURALS LION KING PRIDE ROCK (ASS SIZES) http://t.co/532UOBpRc3"
"0.8256952056979469","o",,"Aquí mueren, se pelean y desgreñan por boletos p/día de muertos en Xcaret. Yo le tengo TODO el prejuicio, se me hace un show como de Disney."
"0.824352357304753","o",,"Win a $100 Disney Gift Card from @sunshinerewards & @mainstreetmouse #disney #contest http://t.co/YW8z2QJS5y"
"0.8241079517230612","o",,"Lesson learned from The Snuggly Duckling: everyone has a dream. #Tangled http://t.co/yIU6PDJcPI"
"0.8237601646283869","o",,"""@disneywords: Friends make every day an adventure. –Snow White (Disney Hallmark)"" @itln_bmbshell hahah"
"0.8232718751547599","o",,"Disneyの写真見てて思うけど 私が持ってるアリエルTシャツと Disneyでもらったアリエルのサイン ちゃんと同じやねん…（ ; ; ）♡ Disneyは本間に夢壊さへんねぇ。 あ〜ディズニーで働きたい。 http://t.co/hhvi8OXgTj"
"0.8228556172648333","o","o","@EntradaNumerada me lo han pasao, que estaba en el facebook de disney, pero no puedo confirmarlo, porque en el facebook de disney no hay na"
"0.8214726963882765","o","o","@sa_disney_ki じゃあ何聞いてるのって言われたらちゃんと答える（＾Ｏ＾）笑 明日いんなんだね♪♪私も陸イン(*^m^*)"
"0.8214552903833067","o",,"Pero esos son los cuentos mágicos de Disney, asumamos nosotras, mujeres, que lo máximo que tendremos es un gordo, soso y grasiento #true"
"0.8212083513702484","o",,"Que gran verdad muestra disney T_T dan ganas de llorar http://t.co/5t5GlMOINL"
"0.8207320760156429","o",,"Jennifer de Zayas has a great Zone post that captures The Magic of Children’s Activity Centers at Walt Disney World http://t.co/yQSPYmI3xw"
"0.8201104032557067","o",,"Go to http://t.co/bZRV1lTsnX to vote for ""Lets get tricky"" by @bellathorne & @ROSHON as your fav Monstober song! ❤️👻 http://t.co/wsscSeNllE"
"0.8200847478426332","o",,"@GiuseCanalla el 31 nos vamos a Disney juntos, todos los de la 6ta, recién me dijo tu vieja me la encontré en la onda."
"0.8199073475953481","o",,"@Livv_yourlifee @_stephwoodall @disney_frump I truly have no idea, must ask the professionals!"
"0.8192745507588404","o","o","昨日は、初仮装してきた☆ でも、雨だったから動きにくかったけど(^_^;) ハピネスも初めてみたし、オンハイもピアリから見れたし、楽しい一日でしたん☆ あ、あとオーナメントと携帯クリーナー無事にGETしたよ☆"
"0.8182146354949826","o",,"Disney Infinity Jack Skellington hits stores everywhere, just in time for Halloween: http://t.co/hJWnn6s2VW"
"0.8174672056556493","o",,"Álbum de fotos: the vampire diaries girls as disney princesses  http://t.co/T174leS8GX"
"0.8174269602915311","o",,"A Disney deveria fazer uma princesa sem cabelos, para que cada menina no mundo que luta contra o câncer, perceba que também é linda."" :)"
"0.8172827386539807","o",,"Muy fuerte. Recordando nuestra infancia viendo el primer corto de Walt Disney ""árboles y flores""… http://t.co/rdf7zUB662"
